"Masseinheit";"Leistung";"Geschlecht";"Altersklasse";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020"
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"31-35 Jahre";48.92;47.70;48.46;48.38;47.84;48.31;49.74;51.28;52.51;51.85;51.27
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"36-40 Jahre";62.95;62.08;62.16;62.66;59.76;60.85;62.85;63.26;65.81;66.28;65.65
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"41-45 Jahre";78.04;76.47;76.88;76.85;76.34;79.03;80.91;80.84;81.70;80.80;79.48
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"46-50 Jahre";96.34;94.88;95.76;94.60;93.06;98.51;102.94;102.54;102.74;102.60;101.65
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"51-55 Jahre";120.58;120.33;119.43;119.54;118.58;128.45;133.40;131.43;129.68;130.51;128.87
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"56-60 Jahre";151.58;150.59;149.78;148.03;148.25;159.67;163.97;164.56;163.49;165.96;165.21
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"61-65 Jahre";194.41;187.90;187.58;184.57;187.18;195.81;203.45;205.87;207.35;212.03;213.52
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"66-70 Jahre";231.54;229.98;229.36;228.72;229.33;235.31;247.22;254.86;253.56;262.04;263.52
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"71-75 Jahre";269.50;269.71;264.17;267.20;273.65;285.32;297.97;309.28;312.33;323.60;324.71
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"76-80 Jahre";304.83;305.20;300.57;302.80;308.98;319.90;337.52;352.03;349.75;367.80;374.05
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"81-85 Jahre";315.82;319.30;317.00;323.10;336.62;349.25;367.69;382.19;383.75;394.05;399.14
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"86-90 Jahre";320.02;325.43;316.14;332.20;338.35;350.44;373.59;389.42;388.23;402.60;406.03
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"91-95 Jahre";313.44;327.69;322.16;333.09;340.28;352.83;368.02;384.00;377.22;391.34;400.53
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"96 und mehr Jahre";309.75;330.14;327.33;350.31;361.64;376.48;361.07;391.86;380.88;385.99;424.49
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"Altersklasse - Total";115.22;114.49;113.70;115.03;115.19;117.73;122.15;124.60;124.12;126.39;125.77
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"0-5 Jahre";18.67;18.57;18.92;19.85;19.01;19.89;20.75;21.31;20.07;20.51;18.21
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"6-10 Jahre";13.69;13.48;13.29;14.65;14.27;14.56;15.47;15.04;14.46;14.94;14.52
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"11-15 Jahre";16.95;16.68;16.63;18.52;19.08;20.02;21.17;21.56;21.22;21.48;20.79
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"16-20 Jahre";27.03;26.10;27.43;28.79;29.09;31.18;32.77;33.30;33.67;35.32;33.81
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"21-25 Jahre";39.75;38.68;39.64;41.27;40.23;39.42;41.58;42.25;43.45;44.39;45.56
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"26-30 Jahre";50.31;50.26;50.97;51.89;51.61;51.38;53.01;53.45;54.78;54.88;55.49
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"31-35 Jahre";64.35;62.84;64.69;65.86;65.84;66.56;68.13;67.69;68.07;67.92;68.88
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"36-40 Jahre";78.72;78.84;78.81;80.59;78.56;78.66;80.98;83.06;81.96;81.03;80.23
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"41-45 Jahre";93.23;90.84;91.43;92.44;91.33;92.21;96.92;96.84;96.72;95.91;95.89
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"46-50 Jahre";110.83;110.36;111.49;112.49;109.96;113.57;117.05;118.31;117.76;117.83;116.55
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"51-55 Jahre";132.80;130.89;130.79;133.35;133.05;137.71;141.83;144.36;143.15;144.55;142.99
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"56-60 Jahre";163.52;159.82;158.07;156.57;154.13;157.75;163.93;166.03;165.40;165.66;165.05
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"61-65 Jahre";196.81;191.99;186.30;183.22;183.13;184.24;190.57;193.31;189.94;191.80;189.00
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"66-70 Jahre";228.13;224.90;220.83;220.48;216.98;222.55;226.23;229.60;226.35;230.40;226.43
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"71-75 Jahre";263.85;259.34;251.14;251.54;254.82;259.75;269.57;274.98;268.71;275.33;274.12
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"76-80 Jahre";293.89;291.76;284.57;285.05;288.78;294.00;303.52;309.49;307.40;313.81;310.31
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"81-85 Jahre";308.97;308.88;300.67;301.86;309.54;315.40;329.60;336.21;332.73;341.22;338.04
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"86-90 Jahre";313.28;321.69;311.85;315.77;320.44;323.70;332.80;344.05;342.52;355.28;350.30
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"91-95 Jahre";315.72;327.48;318.04;331.32;330.68;333.47;334.87;341.88;339.01;350.35;359.02
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Frau";"96 und mehr Jahre";319.28;341.75;333.02;337.75;347.27;352.80;353.40;355.19;348.74;357.46;357.51
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"Altersklasse - Total";18.05;17.86;17.71;18.34;18.85;18.89;18.85;19.10;20.81;17.77;29.11
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"0-5 Jahre";17.82;17.62;17.45;18.07;18.56;18.58;18.53;18.78;20.45;17.37;28.69
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"6-10 Jahre";17.92;17.73;17.55;18.18;18.69;18.72;18.67;18.90;20.58;17.51;28.83
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"11-15 Jahre";17.97;17.79;17.67;18.31;18.80;18.85;18.81;19.03;20.71;17.68;29.00
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"16-20 Jahre";17.99;17.80;17.64;18.28;18.79;18.85;18.80;19.05;20.76;17.71;29.05
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"21-25 Jahre";17.96;17.79;17.64;18.27;18.80;18.83;18.77;19.01;20.70;17.67;29.01
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"26-30 Jahre";17.98;17.79;17.65;18.29;18.79;18.82;18.79;19.05;20.76;17.70;29.03
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"31-35 Jahre";18.00;17.80;17.67;18.31;18.82;18.87;18.82;19.08;20.76;17.72;29.06
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"36-40 Jahre";18.03;17.84;17.69;18.33;18.84;18.87;18.84;19.10;20.80;17.75;29.08
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"41-45 Jahre";18.05;17.85;17.71;18.35;18.87;18.91;18.87;19.13;20.83;17.79;29.11
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"46-50 Jahre";18.07;17.88;17.74;18.38;18.90;18.94;18.90;19.16;20.87;17.84;29.17
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"51-55 Jahre";18.14;17.94;17.78;18.40;18.92;18.97;18.95;19.20;20.92;17.89;29.23
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"56-60 Jahre";18.21;17.98;17.83;18.46;18.97;19.02;18.97;19.22;20.93;17.94;29.26
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"61-65 Jahre";18.24;18.04;17.89;18.50;19.00;19.03;19.00;19.26;21.01;17.99;29.33
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"66-70 Jahre";18.26;18.06;17.91;18.53;19.05;19.08;19.03;19.28;21.03;18.05;29.37
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"71-75 Jahre";18.28;18.06;17.91;18.50;18.99;19.05;18.99;19.23;20.99;17.98;29.35
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"76-80 Jahre";18.17;17.98;17.83;18.46;18.96;18.99;18.94;19.17;20.89;17.86;29.25
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"81-85 Jahre";18.06;17.85;17.70;18.33;18.85;18.87;18.83;19.09;20.82;17.81;29.15
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"86-90 Jahre";17.92;17.73;17.61;18.23;18.73;18.78;18.75;19.00;20.72;17.67;29.03
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"91-95 Jahre";17.85;17.64;17.52;18.15;18.63;18.70;18.65;18.91;20.67;17.54;28.89
"Wert pro Kopf und Monat";"Prävention";"Geschlecht - Total";"96 und mehr Jahre";17.80;17.61;17.46;18.07;18.64;18.67;18.60;18.85;20.64;17.53;28.84
"Wert pro Kopf und Monat";"Prävention";"Mann";"Altersklasse - Total";18.00;17.81;17.65;18.28;18.77;18.81;18.76;19.00;20.71;17.67;29.00
"Wert pro Kopf und Monat";"Prävention";"Mann";"0-5 Jahre";17.83;17.62;17.45;18.08;18.56;18.59;18.53;18.78;20.45;17.37;28.70
"Wert pro Kopf und Monat";"Prävention";"Mann";"6-10 Jahre";17.92;17.75;17.57;18.20;18.71;18.73;18.68;18.89;20.56;17.50;28.83
"Wert pro Kopf und Monat";"Prävention";"Mann";"11-15 Jahre";17.97;17.78;17.64;18.28;18.79;18.85;18.80;19.01;20.69;17.64;28.95
"Wert pro Kopf und Monat";"Prävention";"Mann";"16-20 Jahre";17.91;17.72;17.56;18.18;18.69;18.74;18.68;18.92;20.63;17.57;28.88
"Wert pro Kopf und Monat";"Prävention";"Mann";"21-25 Jahre";17.86;17.67;17.52;18.15;18.66;18.68;18.62;18.86;20.55;17.48;28.82
"Wert pro Kopf und Monat";"Prävention";"Mann";"26-30 Jahre";17.89;17.70;17.53;18.14;18.64;18.66;18.63;18.88;20.56;17.50;28.82
"Wert pro Kopf und Monat";"Prävention";"Mann";"31-35 Jahre";17.90;17.71;17.55;18.19;18.68;18.72;18.66;18.90;20.57;17.51;28.83
"Wert pro Kopf und Monat";"Prävention";"Mann";"36-40 Jahre";17.94;17.74;17.58;18.20;18.70;18.73;18.69;18.93;20.62;17.56;28.89
"Wert pro Kopf und Monat";"Prävention";"Mann";"41-45 Jahre";17.98;17.77;17.62;18.25;18.75;18.78;18.74;18.99;20.68;17.63;28.94
"Wert pro Kopf und Monat";"Prävention";"Mann";"46-50 Jahre";18.02;17.81;17.66;18.30;18.78;18.81;18.77;19.02;20.71;17.69;29.01
"Wert pro Kopf und Monat";"Prävention";"Mann";"51-55 Jahre";18.09;17.89;17.71;18.32;18.83;18.87;18.83;19.07;20.79;17.75;29.08
"Wert pro Kopf und Monat";"Prävention";"Mann";"56-60 Jahre";18.16;17.93;17.80;18.44;18.91;18.94;18.88;19.12;20.84;17.83;29.16
"Wert pro Kopf und Monat";"Prävention";"Mann";"61-65 Jahre";18.20;18.02;17.84;18.47;18.97;18.99;18.95;19.19;20.94;17.95;29.31
"Wert pro Kopf und Monat";"Prävention";"Mann";"66-70 Jahre";18.23;18.03;17.90;18.50;19.01;19.05;18.98;19.21;20.99;18.03;29.35
"Wert pro Kopf und Monat";"Prävention";"Mann";"71-75 Jahre";18.23;18.03;17.90;18.48;18.98;19.02;18.98;19.23;21.00;17.97;29.37
"Wert pro Kopf und Monat";"Prävention";"Mann";"76-80 Jahre";18.16;18.00;17.84;18.50;18.97;18.98;18.94;19.16;20.90;17.88;29.32
"Wert pro Kopf und Monat";"Prävention";"Mann";"81-85 Jahre";18.14;17.91;17.75;18.39;18.89;18.92;18.87;19.11;20.87;17.84;29.18
"Wert pro Kopf und Monat";"Prävention";"Mann";"86-90 Jahre";17.97;17.78;17.72;18.29;18.77;18.80;18.79;19.04;20.80;17.74;29.13
"Wert pro Kopf und Monat";"Prävention";"Mann";"91-95 Jahre";17.88;17.65;17.56;18.17;18.62;18.72;18.71;18.93;20.83;17.62;28.98
"Wert pro Kopf und Monat";"Prävention";"Mann";"96 und mehr Jahre";17.80;17.67;17.56;18.04;18.57;18.60;18.65;18.89;20.75;17.50;28.95
"Wert pro Kopf und Monat";"Prävention";"Frau";"Altersklasse - Total";18.11;17.91;17.77;18.41;18.93;18.97;18.94;19.20;20.91;17.88;29.22
"Wert pro Kopf und Monat";"Prävention";"Frau";"0-5 Jahre";17.80;17.62;17.45;18.07;18.55;18.58;18.54;18.79;20.45;17.37;28.69
"Wert pro Kopf und Monat";"Prävention";"Frau";"6-10 Jahre";17.93;17.72;17.52;18.16;18.68;18.71;18.66;18.91;20.61;17.51;28.83
"Wert pro Kopf und Monat";"Prävention";"Frau";"11-15 Jahre";17.98;17.81;17.69;18.34;18.81;18.84;18.82;19.04;20.73;17.72;29.05
"Wert pro Kopf und Monat";"Prävention";"Frau";"16-20 Jahre";18.07;17.89;17.73;18.39;18.90;18.96;18.92;19.19;20.90;17.87;29.24
"Wert pro Kopf und Monat";"Prävention";"Frau";"21-25 Jahre";18.06;17.90;17.76;18.39;18.94;18.98;18.93;19.17;20.87;17.86;29.21
"Wert pro Kopf und Monat";"Prävention";"Frau";"26-30 Jahre";18.08;17.89;17.77;18.43;18.95;18.99;18.96;19.22;20.95;17.90;29.25
"Wert pro Kopf und Monat";"Prävention";"Frau";"31-35 Jahre";18.10;17.90;17.80;18.44;18.96;19.02;18.98;19.26;20.96;17.92;29.29
"Wert pro Kopf und Monat";"Prävention";"Frau";"36-40 Jahre";18.13;17.94;17.80;18.46;18.99;19.02;18.99;19.28;20.97;17.95;29.27
"Wert pro Kopf und Monat";"Prävention";"Frau";"41-45 Jahre";18.12;17.93;17.79;18.46;19.00;19.04;19.00;19.28;20.98;17.95;29.29
"Wert pro Kopf und Monat";"Prävention";"Frau";"46-50 Jahre";18.12;17.95;17.82;18.47;19.01;19.07;19.04;19.31;21.04;17.99;29.33
"Wert pro Kopf und Monat";"Prävention";"Frau";"51-55 Jahre";18.19;18.00;17.85;18.48;19.02;19.07;19.07;19.33;21.06;18.04;29.38
"Wert pro Kopf und Monat";"Prävention";"Frau";"56-60 Jahre";18.26;18.03;17.87;18.49;19.04;19.09;19.07;19.33;21.02;18.05;29.37
"Wert pro Kopf und Monat";"Prävention";"Frau";"61-65 Jahre";18.27;18.06;17.94;18.52;19.04;19.07;19.06;19.33;21.07;18.03;29.35
"Wert pro Kopf und Monat";"Prävention";"Frau";"66-70 Jahre";18.28;18.08;17.93;18.56;19.08;19.11;19.09;19.34;21.06;18.06;29.39
"Wert pro Kopf und Monat";"Prävention";"Frau";"71-75 Jahre";18.32;18.08;17.92;18.51;19.00;19.07;18.99;19.23;20.98;18.00;29.33
"Wert pro Kopf und Monat";"Prävention";"Frau";"76-80 Jahre";18.17;17.96;17.82;18.44;18.95;18.99;18.94;19.18;20.88;17.84;29.19
"Wert pro Kopf und Monat";"Prävention";"Frau";"81-85 Jahre";18.01;17.82;17.67;18.29;18.82;18.83;18.80;19.07;20.79;17.79;29.12
"Wert pro Kopf und Monat";"Prävention";"Frau";"86-90 Jahre";17.89;17.71;17.56;18.20;18.71;18.77;18.72;18.97;20.68;17.62;28.97
"Wert pro Kopf und Monat";"Prävention";"Frau";"91-95 Jahre";17.83;17.64;17.50;18.14;18.63;18.69;18.62;18.90;20.61;17.51;28.85
"Wert pro Kopf und Monat";"Prävention";"Frau";"96 und mehr Jahre";17.80;17.59;17.44;18.08;18.66;18.69;18.59;18.84;20.61;17.55;28.81
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"Altersklasse - Total";30.87;31.56;30.21;29.31;29.21;29.53;30.88;31.13;31.47;32.32;33.25
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"0-5 Jahre";13.95;14.14;13.60;13.23;12.86;12.93;13.49;13.67;13.91;14.14;13.38
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"6-10 Jahre";11.68;11.94;11.54;11.35;11.13;11.10;11.63;11.71;11.82;12.11;11.68
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"11-15 Jahre";12.53;12.68;12.33;12.25;12.24;12.38;12.93;13.12;13.23;13.55;13.52
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"16-20 Jahre";14.69;14.85;14.48;14.06;14.15;14.69;15.42;15.66;16.03;16.67;16.72
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"21-25 Jahre";16.09;16.33;16.00;15.51;15.37;15.18;15.84;16.03;16.06;16.69;17.01
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"26-30 Jahre";18.50;18.92;18.15;17.63;17.42;17.51;18.35;18.53;18.64;19.30;19.78
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"31-35 Jahre";21.18;21.53;20.80;20.13;20.03;20.15;21.10;21.15;21.30;21.72;22.35
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"36-40 Jahre";22.06;22.43;21.52;20.90;20.59;20.64;21.66;21.75;21.85;22.30;22.75
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"41-45 Jahre";22.89;23.20;22.32;21.65;21.50;21.60;22.70;22.74;22.87;23.27;23.58
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"46-50 Jahre";25.72;26.18;25.17;24.28;24.00;24.38;25.47;25.70;25.77;26.27;26.76
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"51-55 Jahre";30.28;30.65;29.24;28.43;28.26;28.53;30.00;29.98;29.94;30.60;31.48
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"56-60 Jahre";35.95;36.38;34.60;33.36;33.01;33.36;34.81;34.84;34.86;35.50;36.54
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"61-65 Jahre";43.37;43.72;41.57;39.95;39.67;39.77;41.81;41.74;41.89;42.55;43.98
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"66-70 Jahre";51.99;53.20;50.60;48.76;48.36;48.55;50.42;50.39;50.65;51.81;53.27
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"71-75 Jahre";63.25;64.27;60.33;58.56;58.44;59.20;61.46;61.61;62.01;63.46;65.40
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"76-80 Jahre";76.80;78.29;73.82;71.25;70.93;71.44;74.07;74.11;74.38;75.79;78.56
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"81-85 Jahre";93.79;95.44;90.04;86.17;86.29;86.90;89.64;89.45;90.51;91.82;94.96
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"86-90 Jahre";119.02;121.96;114.22;108.66;107.41;107.88;110.23;110.30;111.15;113.71;118.67
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"91-95 Jahre";159.02;161.63;149.23;143.76;140.07;140.70;140.54;140.09;141.27;143.88;154.39
"Wert pro Kopf und Monat";"Verwaltung";"Geschlecht - Total";"96 und mehr Jahre";209.38;223.76;207.60;194.63;194.81;191.85;188.67;188.89;187.63;190.24;197.25
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"Altersklasse - Total";27.04;27.72;26.63;26.01;25.92;26.33;27.57;27.89;28.22;29.09;30.09
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"0-5 Jahre";14.57;14.74;14.16;13.81;13.37;13.44;14.08;14.23;14.46;14.68;13.91
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"6-10 Jahre";12.39;12.76;12.36;12.07;11.89;11.82;12.38;12.44;12.56;12.88;12.41
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"11-15 Jahre";12.61;12.82;12.44;12.32;12.27;12.37;12.86;13.21;13.35;13.54;13.37
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"16-20 Jahre";13.04;13.29;12.85;12.46;12.45;12.81;13.38;13.61;13.83;14.41;14.46
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"21-25 Jahre";12.83;13.25;13.15;12.80;12.63;12.53;13.06;13.31;13.16;13.73;13.88
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"26-30 Jahre";13.47;13.90;13.30;12.87;12.65;12.77;13.44;13.66;13.69;14.41;14.63
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"31-35 Jahre";15.03;15.26;14.88;14.47;14.19;14.15;14.76;14.88;14.86;15.28;15.60
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"36-40 Jahre";17.43;17.51;16.88;16.30;15.80;15.78;16.60;16.62;16.70;17.15;17.42
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"41-45 Jahre";19.68;19.87;19.09;18.45;18.33;18.37;19.18;19.21;19.22;19.51;19.76
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"46-50 Jahre";22.77;23.13;22.20;21.37;21.02;21.35;22.30;22.56;22.54;22.98;23.51
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"51-55 Jahre";27.78;28.12;26.76;25.96;25.75;26.10;27.52;27.44;27.27;27.76;28.61
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"56-60 Jahre";34.65;35.20;33.41;32.36;32.09;32.54;33.89;33.89;33.79;34.40;35.67
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"61-65 Jahre";43.55;43.76;41.89;40.47;40.39;40.53;42.66;42.51;42.65;43.37;45.51
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"66-70 Jahre";52.92;54.05;51.61;50.10;49.93;50.08;52.26;52.36;52.69;54.06;56.30
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"71-75 Jahre";64.81;66.22;62.09;60.72;60.58;61.72;63.73;64.22;65.17;66.79;69.82
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"76-80 Jahre";78.32;80.35;75.84;73.32;72.81;74.27;76.59;77.01;77.38;79.28;83.28
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"81-85 Jahre";91.76;94.69;89.49;87.51;87.77;88.86;91.22;91.43;92.61;93.77;98.18
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"86-90 Jahre";110.54;114.04;107.26;104.82;103.07;106.06;108.51;108.27;108.79;112.28;117.93
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"91-95 Jahre";142.66;145.93;136.20;132.88;130.23;131.90;132.80;133.84;134.59;138.12;147.19
"Wert pro Kopf und Monat";"Verwaltung";"Mann";"96 und mehr Jahre";182.21;192.84;181.16;179.65;178.17;178.10;172.34;176.63;175.84;178.28;160.36
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"Altersklasse - Total";34.60;35.29;33.70;32.53;32.42;32.67;34.14;34.31;34.67;35.50;36.37
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"0-5 Jahre";13.28;13.51;13.00;12.62;12.31;12.39;12.87;13.09;13.33;13.57;12.82
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"6-10 Jahre";10.93;11.09;10.68;10.61;10.33;10.34;10.84;10.94;11.03;11.29;10.90
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"11-15 Jahre";12.44;12.54;12.23;12.17;12.20;12.40;12.99;13.01;13.09;13.57;13.67
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"16-20 Jahre";16.41;16.48;16.19;15.74;15.93;16.68;17.60;17.86;18.38;19.08;19.12
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"21-25 Jahre";19.43;19.50;18.94;18.31;18.20;17.93;18.75;18.89;19.14;19.82;20.33
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"26-30 Jahre";23.65;24.03;23.11;22.49;22.28;22.34;23.38;23.52;23.73;24.33;25.10
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"31-35 Jahre";27.36;27.86;26.81;25.89;25.98;26.30;27.59;27.55;27.87;28.30;29.24
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"36-40 Jahre";26.71;27.38;26.20;25.55;25.45;25.58;26.82;26.97;27.11;27.55;28.20
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"41-45 Jahre";26.14;26.56;25.58;24.90;24.72;24.88;26.26;26.33;26.55;27.08;27.45
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"46-50 Jahre";28.75;29.31;28.23;27.26;27.05;27.46;28.69;28.88;29.03;29.59;30.05
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"51-55 Jahre";32.84;33.24;31.77;30.97;30.83;31.03;32.54;32.60;32.67;33.50;34.40
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"56-60 Jahre";37.25;37.55;35.81;34.36;33.93;34.18;35.75;35.80;35.94;36.61;37.43
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"61-65 Jahre";43.19;43.68;41.26;39.45;38.98;39.04;40.98;40.99;41.15;41.73;42.47
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"66-70 Jahre";51.15;52.41;49.66;47.50;46.90;47.12;48.72;48.56;48.77;49.72;50.46
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"71-75 Jahre";61.95;62.64;58.85;56.71;56.58;56.99;59.45;59.28;59.18;60.49;61.45
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"76-80 Jahre";75.69;76.76;72.29;69.66;69.47;69.23;72.09;71.80;71.95;72.92;74.65
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"81-85 Jahre";95.00;95.89;90.38;85.32;85.33;85.59;88.57;88.10;89.04;90.43;92.66
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"86-90 Jahre";123.04;125.73;117.60;110.56;109.59;108.81;111.12;111.39;112.46;114.52;119.10
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"91-95 Jahre";164.99;167.50;154.12;147.86;143.82;144.08;143.55;142.55;143.94;146.25;157.40
"Wert pro Kopf und Monat";"Verwaltung";"Frau";"96 und mehr Jahre";216.70;232.14;214.66;198.60;199.22;195.54;193.25;192.36;190.94;193.70;207.38
