"Szenario-Variante";"Staatsangehörigkeit (Kategorie)";"Geschlecht";"Altersklasse";"Jahr";"Bevölkerungsstand am 31. Dezember"
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"90-94 Jahre";"2063";283841
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"90-94 Jahre";"2064";280613
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"90-94 Jahre";"2065";277599
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"90-94 Jahre";"2066";275606
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"90-94 Jahre";"2067";275636
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"90-94 Jahre";"2068";277007
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"90-94 Jahre";"2069";279678
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"90-94 Jahre";"2070";284677
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2019";16213
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2020";17151
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2021";18201
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2022";19438
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2023";20957
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2024";22671
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2025";24736
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2026";26635
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2027";28686
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2028";30618
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2029";32744
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2030";34901
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2031";37009
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2032";38909
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2033";41153
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2034";43546
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2035";46018
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2036";49567
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2037";53873
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2038";58400
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2039";62985
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2040";67270
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2041";71669
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2042";75346
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2043";78749
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2044";81440
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2045";84233
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2046";85976
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2047";88612
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2048";91237
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2049";94733
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2050";98699
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2051";103772
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2052";109074
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2053";114540
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2054";120488
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2055";126590
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2056";132805
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2057";139333
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2058";146608
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2059";153836
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2060";159399
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2061";163928
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2062";166787
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2063";168481
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2064";168927
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2065";168683
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2066";168268
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2067";167122
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2068";165452
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2069";164241
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"95-99 Jahre";"2070";163052
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2019";1272
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2020";1271
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2021";1370
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2022";1444
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2023";1586
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2024";1764
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2025";1976
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2026";2214
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2027";2478
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2028";2809
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2029";3181
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2030";3637
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2031";4057
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2032";4531
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2033";5008
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2034";5563
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2035";6156
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2036";6740
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2037";7301
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2038";7982
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2039";8732
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2040";9520
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2041";10594
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2042";11844
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2043";13150
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2044";14464
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2045";15682
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2046";17053
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2047";18262
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2048";19450
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2049";20446
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2050";21545
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2051";22348
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2052";23506
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2053";24682
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2054";26142
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2055";27772
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2056";29715
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2057";31767
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2058";33824
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2059";36104
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2060";38439
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2061";40873
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2062";43428
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2063";46247
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2064";49070
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2065";51171
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2066";52927
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2067";54130
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2068";55062
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2069";55631
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"100-104 Jahre";"2070";55888
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2019";34
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2020";18
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2021";12
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2022";10
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2023";9
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2024";11
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2025";14
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2026";18
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2027";21
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2028";23
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2029";28
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2030";36
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2031";44
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2032";55
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2033";66
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2034";79
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2035";99
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2036";118
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2037";142
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2038";168
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2039";195
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2040";233
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2041";269
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2042";312
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2043";362
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2044";417
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2045";472
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2046";549
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2047";633
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2048";722
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2049";814
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2050";900
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2051";1018
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2052";1127
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2053";1238
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2054";1335
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2055";1450
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2056";1541
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2057";1679
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2058";1820
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2059";1997
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2060";2184
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2061";2407
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2062";2636
"Szenario D-00-2020 'verstärkte Alterung'";"Staatsangehörigkeit - Total";"Geschlecht - Total";"105-109 Jahre";"2063";2869
